X,CH1
Second,Volt
-9.21E-01,-2.60E-01
-9.21E-01,-2.80E-01
-9.21E-01,-2.40E-01
-9.21E-01,-1.00E-01
-9.21E-01,-1.00E-01
-9.21E-01,-1.20E-01
-9.21E-01,-7.99E-02
-9.21E-01,-2.60E-01
-9.21E-01,-3.40E-01
-9.21E-01,-2.80E-01
-9.21E-01,-2.60E-01
-9.21E-01,-2.80E-01
-9.21E-01,-1.80E-01
-9.21E-01,-7.99E-02
-9.21E-01,-1.00E-01
-9.21E-01,-2.00E-01
-9.21E-01,-1.20E-01
-9.21E-01,-1.80E-01
-9.21E-01,-2.80E-01
-9.21E-01,-3.00E-01
-9.21E-01,-2.20E-01
-9.21E-01,-2.80E-01
-9.21E-01,-1.60E-01
-9.21E-01,-1.00E-01
-9.21E-01,-1.20E-01
-9.21E-01,-2.00E-01
-9.21E-01,-1.80E-01
-9.21E-01,-3.80E-01
-9.21E-01,-3.80E-01
-9.21E-01,-3.40E-01
-9.21E-01,-3.00E-01
-9.21E-01,-2.20E-01
-9.21E-01,-1.80E-01
-9.21E-01,-1.00E-01
-9.21E-01,-2.20E-01
-9.21E-01,-1.80E-01
-9.21E-01,-2.00E-01
-9.21E-01,-3.40E-01
-9.21E-01,-3.00E-01
-9.21E-01,-2.20E-01
-9.21E-01,-3.20E-01
-9.21E-01,-2.00E-01
-9.21E-01,-1.60E-01
-9.21E-01,-1.00E-01
-9.21E-01,-1.40E-01
-9.21E-01,-2.20E-01
-9.21E-01,-2.00E-01
-9.21E-01,-3.00E-01
-9.21E-01,-2.80E-01
-9.21E-01,-3.40E-01
-9.21E-01,-3.00E-01
-9.21E-01,-1.40E-01
-9.21E-01,-1.40E-01
-9.21E-01,-1.60E-01
-9.21E-01,-1.00E-01
-9.21E-01,-1.80E-01
-9.21E-01,-2.00E-01
-9.21E-01,-2.20E-01
-9.21E-01,-3.00E-01
-9.21E-01,-2.80E-01
-9.21E-01,-3.80E-01
-9.21E-01,-2.00E-01
-9.21E-01,-1.20E-01
-9.21E-01,-1.40E-01
-9.21E-01,-1.20E-01
-9.21E-01,-1.40E-01
-9.21E-01,-2.60E-01
-9.21E-01,-3.00E-01
-9.21E-01,-3.00E-01
-9.21E-01,-3.60E-01
-9.21E-01,-2.80E-01
-9.21E-01,-6.00E-02
-9.21E-01,-1.20E-01
-9.21E-01,-1.40E-01
-9.21E-01,-1.20E-01
-9.21E-01,-1.80E-01
-9.21E-01,-2.60E-01
-9.21E-01,-3.40E-01
-9.21E-01,-3.00E-01
-9.21E-01,-2.80E-01
-9.21E-01,-2.80E-01
-9.21E-01,-1.00E-01
-9.21E-01,-2.00E-01
-9.21E-01,-1.80E-01
-9.21E-01,-1.80E-01
-9.21E-01,-2.80E-01
-9.21E-01,-3.40E-01
-9.21E-01,-3.00E-01
-9.21E-01,-2.60E-01
-9.21E-01,-2.60E-01
-9.21E-01,-1.80E-01
-9.21E-01,-1.40E-01
-9.21E-01,-1.20E-01
-9.21E-01,-1.40E-01
-9.21E-01,-1.80E-01
-9.21E-01,-2.60E-01
-9.21E-01,-3.00E-01
-9.21E-01,-2.80E-01
-9.21E-01,-2.80E-01
-9.21E-01,-2.80E-01
-9.21E-01,-2.00E-01
-9.21E-01,-1.00E-01
-9.21E-01,-1.40E-01
-9.21E-01,-1.00E-01
-9.21E-01,-1.00E-01
-9.21E-01,-2.20E-01
-9.21E-01,-2.60E-01
-9.21E-01,-1.80E-01
-9.21E-01,-2.80E-01
-9.21E-01,-2.60E-01
-9.21E-01,-7.99E-02
-9.21E-01,-1.00E-01
-9.21E-01,-4.00E-02
-9.21E-01,-7.99E-02
-9.21E-01,-1.40E-01
-9.21E-01,-2.80E-01
-9.21E-01,-2.00E-01
-9.21E-01,-2.00E-01
-9.21E-01,-2.60E-01
-9.21E-01,-2.20E-01
-9.21E-01,-7.99E-02
-9.21E-01,-1.20E-01
-9.21E-01,-1.00E-01
-9.21E-01,-7.99E-02
-9.21E-01,-1.00E-01
-9.21E-01,-2.00E-01
-9.21E-01,-1.80E-01
-9.21E-01,-2.80E-01
-9.21E-01,-2.20E-01
-9.21E-01,-2.00E-01
-9.21E-01,2.00E-02
-9.21E-01,-2.00E-02
-9.21E-01,-1.00E-01
-9.21E-01,-4.00E-02
-9.21E-01,-1.60E-01
-9.21E-01,-2.80E-01
-9.21E-01,-2.00E-01
-9.21E-01,-2.60E-01
-9.21E-01,-1.80E-01
-9.21E-01,-4.00E-02
-9.21E-01,-2.00E-02
-9.21E-01,0.00E+00
-9.21E-01,-6.00E-02
-9.21E-01,-4.00E-02
-9.21E-01,-1.80E-01
-9.21E-01,-1.80E-01
-9.21E-01,-2.80E-01
-9.21E-01,-1.80E-01
-9.21E-01,-1.80E-01
-9.21E-01,-7.99E-02
-9.21E-01,-1.00E-01
-9.21E-01,-1.00E-01
-9.21E-01,-1.20E-01
-9.21E-01,-2.20E-01
-9.21E-01,-2.60E-01
-9.21E-01,-2.20E-01
-9.21E-01,-1.80E-01
-9.21E-01,-2.00E-01
-9.21E-01,-2.20E-01
-9.21E-01,-1.00E-01
-9.21E-01,-1.20E-01
-9.21E-01,-1.60E-01
-9.21E-01,-2.00E-02
-9.21E-01,-1.20E-01
-9.21E-01,-3.20E-01
-9.21E-01,-2.00E-01
-9.21E-01,-2.00E-01
-9.21E-01,-2.20E-01
-9.21E-01,-2.40E-01
-9.21E-01,-1.40E-01
-9.21E-01,-1.60E-01
-9.21E-01,-6.00E-02
-9.21E-01,-7.99E-02
-9.21E-01,-1.00E-01
-9.21E-01,-2.60E-01
-9.21E-01,-2.40E-01
-9.21E-01,-2.00E-01
-9.21E-01,-2.20E-01
-9.21E-01,-1.00E-01
-9.21E-01,-6.00E-02
-9.21E-01,-1.00E-01
-9.21E-01,-7.99E-02
-9.21E-01,0.00E+00
-9.21E-01,-1.40E-01
-9.21E-01,-2.20E-01
-9.21E-01,-2.20E-01
-9.21E-01,-2.60E-01
-9.21E-01,-2.40E-01
-9.21E-01,-7.99E-02
-9.21E-01,-2.00E-02
-9.21E-01,-1.20E-01
-9.21E-01,-1.00E-01
-9.21E-01,-7.99E-02
-9.21E-01,-2.20E-01
-9.21E-01,-2.80E-01
-9.21E-01,-1.80E-01
-9.21E-01,-2.40E-01
-9.21E-01,-2.00E-01
-9.21E-01,-6.00E-02
-9.21E-01,-4.00E-02
-9.21E-01,-7.99E-02
-9.21E-01,-7.99E-02
-9.21E-01,-1.60E-01
-9.21E-01,-2.80E-01
-9.21E-01,-2.60E-01
-9.21E-01,-2.20E-01
-9.21E-01,-3.20E-01
-9.21E-01,-2.80E-01
-9.21E-01,-1.00E-01
-9.21E-01,-1.60E-01
-9.21E-01,-7.99E-02
-9.21E-01,-1.00E-01
-9.21E-01,-1.60E-01
-9.21E-01,-1.40E-01
-9.21E-01,-2.00E-01
-9.21E-01,-2.00E-01
-9.21E-01,-2.40E-01
-9.21E-01,-1.20E-01
-9.21E-01,-6.00E-02
-9.21E-01,-4.00E-02
-9.21E-01,-1.00E-01
-9.21E-01,-4.00E-02
-9.21E-01,-2.00E-01
-9.21E-01,-1.80E-01
-9.21E-01,-2.60E-01
-9.21E-01,-1.60E-01
-9.21E-01,-2.60E-01
-9.21E-01,-1.40E-01
-9.21E-01,-2.00E-02
-9.21E-01,0.00E+00
-9.21E-01,-2.00E-02
-9.21E-01,0.00E+00
-9.21E-01,-1.20E-01
-9.21E-01,-1.80E-01
-9.21E-01,-2.20E-01
-9.21E-01,-2.40E-01
-9.21E-01,-2.20E-01
-9.21E-01,-1.20E-01
-9.21E-01,-6.00E-02
-9.21E-01,-4.00E-02
-9.21E-01,-6.00E-02
-9.21E-01,-4.00E-02
-9.21E-01,-1.80E-01
-9.21E-01,-2.60E-01
-9.21E-01,-2.00E-01
-9.21E-01,-2.80E-01
-9.21E-01,-2.00E-01
-9.21E-01,-6.00E-02
-9.21E-01,-2.00E-02
-9.21E-01,-6.00E-02
-9.21E-01,-6.00E-02
-9.21E-01,-7.99E-02
-9.21E-01,-2.00E-01
-9.21E-01,-3.00E-01
-9.21E-01,-2.60E-01
-9.21E-01,-2.20E-01
-9.21E-01,-2.40E-01
-9.21E-01,-1.00E-01
-9.21E-01,-1.40E-01
-9.21E-01,-6.00E-02
-9.21E-01,-1.00E-01
-9.21E-01,-6.00E-02
-9.21E-01,-2.20E-01
-9.21E-01,-2.60E-01
-9.21E-01,-1.80E-01
-9.21E-01,-1.20E-01
-9.21E-01,-1.40E-01
-9.21E-01,-1.00E-01
-9.21E-01,1.20E-01
-9.21E-01,-4.00E-02
-9.21E-01,-1.00E-01
-9.21E-01,-1.20E-01
-9.21E-01,-1.60E-01
-9.21E-01,-2.40E-01
-9.21E-01,-2.60E-01
-9.21E-01,-1.20E-01
-9.21E-01,-6.00E-02
-9.21E-01,-1.80E-01
-9.21E-01,-2.00E-02
-9.21E-01,6.00E-02
-9.21E-01,2.00E-02
-9.21E-01,-1.40E-01
-9.21E-01,-1.40E-01
-9.21E-01,-6.00E-02
-9.21E-01,-2.20E-01
-9.21E-01,-2.20E-01
-9.21E-01,-2.00E-02
-9.21E-01,7.99E-02
-9.21E-01,-6.00E-02
-9.21E-01,1.40E-01
-9.21E-01,2.00E-02
-9.21E-01,-2.00E-01
-9.21E-01,-2.00E-01
-9.21E-01,-1.20E-01
-9.21E-01,-2.40E-01
-9.20E-01,-2.20E-01
-9.20E-01,-7.99E-02
-9.20E-01,0.00E+00
-9.20E-01,-6.00E-02
-9.20E-01,-1.20E-01
-9.20E-01,-4.00E-02
-9.20E-01,-1.00E-01
-9.20E-01,-3.00E-01
-9.20E-01,-2.60E-01
-9.20E-01,-1.00E-01
-9.20E-01,-1.20E-01
-9.20E-01,-1.00E-01
-9.20E-01,-2.00E-02
-9.20E-01,7.99E-02
-9.20E-01,-6.00E-02
-9.20E-01,-1.60E-01
-9.20E-01,-7.99E-02
-9.20E-01,-1.60E-01
-9.20E-01,-2.00E-01
-9.20E-01,-1.60E-01
-9.20E-01,-6.00E-02
-9.20E-01,0.00E+00
-9.20E-01,-1.00E-01
-9.20E-01,-4.00E-02
-9.20E-01,-2.00E-02
-9.20E-01,-2.00E-01
-9.20E-01,-2.60E-01
-9.20E-01,-1.40E-01
-9.20E-01,-2.40E-01
-9.20E-01,-2.00E-01
-9.20E-01,-7.99E-02
-9.20E-01,-4.00E-02
-9.20E-01,-1.00E-01
-9.20E-01,-1.00E-01
-9.20E-01,-1.20E-01
-9.20E-01,-1.80E-01
-9.20E-01,-1.40E-01
-9.20E-01,-1.40E-01
-9.20E-01,-1.80E-01
-9.20E-01,-7.99E-02
-9.20E-01,-1.00E-01
-9.20E-01,-2.00E-02
-9.20E-01,-6.00E-02
-9.20E-01,-4.00E-02
-9.20E-01,2.00E-02
-9.20E-01,-1.80E-01
-9.20E-01,-2.80E-01
-9.20E-01,-2.20E-01
-9.20E-01,-1.60E-01
-9.20E-01,-1.40E-01
-9.20E-01,-1.00E-01
-9.20E-01,0.00E+00
-9.20E-01,-4.00E-02
-9.20E-01,7.99E-02
-9.20E-01,-4.00E-02
-9.20E-01,-1.60E-01
-9.20E-01,-1.60E-01
-9.20E-01,-1.60E-01
-9.20E-01,-1.80E-01
-9.20E-01,-1.00E-01
-9.20E-01,-4.00E-02
-9.20E-01,7.99E-02
-9.20E-01,-4.00E-02
-9.20E-01,-4.00E-02
-9.20E-01,0.00E+00
-9.20E-01,-2.00E-01
-9.20E-01,-2.00E-01
-9.20E-01,-2.00E-01
-9.20E-01,-1.20E-01
-9.20E-01,-1.20E-01
-9.20E-01,-2.00E-02
-9.20E-01,6.00E-02
-9.20E-01,-4.00E-02
-9.20E-01,-1.00E-01
-9.20E-01,-1.00E-01
-9.20E-01,-1.80E-01
-9.20E-01,-2.00E-01
-9.20E-01,-1.20E-01
-9.20E-01,-1.00E-01
-9.20E-01,-1.40E-01
-9.20E-01,2.00E-02
-9.20E-01,6.00E-02
-9.20E-01,-1.00E-01
-9.20E-01,-6.00E-02
-9.20E-01,-1.20E-01
-9.20E-01,-2.40E-01
-9.20E-01,-1.80E-01
-9.20E-01,-1.60E-01
-9.20E-01,-1.80E-01
-9.20E-01,-1.80E-01
-9.20E-01,-7.99E-02
-9.20E-01,-4.00E-02
-9.20E-01,-1.40E-01
-9.20E-01,-4.00E-02
-9.20E-01,-1.80E-01
-9.20E-01,-2.80E-01
-9.20E-01,-2.00E-01
-9.20E-01,-2.00E-01
-9.20E-01,-1.60E-01
-9.20E-01,-1.00E-01
-9.20E-01,0.00E+00
-9.20E-01,-2.00E-02
-9.20E-01,-7.99E-02
-9.20E-01,-4.00E-02
-9.20E-01,-1.80E-01
-9.20E-01,-2.40E-01
-9.20E-01,-2.00E-01
-9.20E-01,-1.80E-01
-9.20E-01,-2.00E-01
-9.20E-01,-4.00E-02
-9.20E-01,-2.00E-02
-9.20E-01,-6.00E-02
-9.20E-01,-2.00E-02
-9.20E-01,-7.99E-02
-9.20E-01,-2.20E-01
-9.20E-01,-2.80E-01
-9.20E-01,-2.60E-01
-9.20E-01,-1.40E-01
-9.20E-01,-1.00E-01
-9.20E-01,-1.00E-01
-9.20E-01,6.00E-02
-9.20E-01,-1.00E-01
-9.20E-01,-6.00E-02
-9.20E-01,-4.00E-02
-9.20E-01,-1.80E-01
-9.20E-01,-2.20E-01
-9.20E-01,-1.20E-01
-9.20E-01,-1.80E-01
-9.20E-01,-1.20E-01
-9.20E-01,-4.00E-02
-9.20E-01,-2.00E-02
-9.20E-01,-1.80E-01
-9.20E-01,-1.20E-01
-9.20E-01,-1.40E-01
-9.20E-01,-2.00E-01
-9.20E-01,-2.80E-01
-9.20E-01,-2.00E-01
-9.20E-01,-1.40E-01
-9.20E-01,-7.99E-02
-9.20E-01,-7.99E-02
-9.20E-01,-6.00E-02
-9.20E-01,-2.00E-01
-9.20E-01,-1.20E-01
-9.20E-01,-2.20E-01
-9.20E-01,-2.40E-01
-9.20E-01,-2.60E-01
-9.20E-01,-1.60E-01
-9.20E-01,-2.40E-01
-9.20E-01,-1.40E-01
-9.20E-01,-6.00E-02
-9.20E-01,-7.99E-02
-9.20E-01,-1.40E-01
-9.20E-01,-2.60E-01
-9.20E-01,-1.80E-01
-9.20E-01,-2.60E-01
-9.20E-01,-2.20E-01
-9.20E-01,-1.20E-01
-9.20E-01,-2.60E-01
-9.20E-01,-1.20E-01
-9.20E-01,6.00E-02
-9.20E-01,-1.80E-01
-9.20E-01,-7.99E-02
-9.20E-01,-1.80E-01
-9.20E-01,-1.40E-01
-9.20E-01,-3.00E-01
-9.20E-01,-2.80E-01
-9.20E-01,-1.40E-01
-9.20E-01,-4.00E-02
-9.20E-01,-6.00E-02
-9.20E-01,6.00E-02
-9.20E-01,6.00E-02
-9.20E-01,-1.20E-01
-9.20E-01,-1.80E-01
-9.20E-01,-2.00E-01
-9.20E-01,-2.00E-01
-9.20E-01,-2.80E-01
-9.20E-01,-1.80E-01
-9.20E-01,-1.60E-01
-9.20E-01,-1.00E-01
-9.20E-01,-6.00E-02
-9.20E-01,-1.20E-01
-9.20E-01,-1.40E-01
-9.20E-01,-1.80E-01
-9.20E-01,-2.60E-01
-9.20E-01,-2.80E-01
-9.20E-01,-2.60E-01
-9.20E-01,-7.99E-02
-9.20E-01,-1.20E-01
-9.20E-01,-2.00E-02
-9.20E-01,-7.99E-02
-9.20E-01,-1.40E-01
-9.20E-01,-2.40E-01
-9.20E-01,-2.20E-01
-9.20E-01,-3.00E-01
-9.20E-01,-2.60E-01
-9.20E-01,-3.00E-01
-9.20E-01,-1.20E-01
-9.20E-01,-1.40E-01
-9.20E-01,-6.00E-02
-9.20E-01,-1.20E-01
-9.20E-01,-1.20E-01
-9.20E-01,-1.20E-01
-9.20E-01,-1.80E-01
-9.20E-01,-2.20E-01
-9.20E-01,-2.60E-01
-9.20E-01,-1.00E-01
-9.20E-01,-7.99E-02
-9.20E-01,-1.00E-01
-9.20E-01,-2.00E-02
-9.20E-01,0.00E+00
-9.20E-01,-1.00E-01
-9.20E-01,-2.00E-01
-9.20E-01,-1.20E-01
-9.20E-01,-2.40E-01
-9.20E-01,-2.80E-01
-9.20E-01,-2.00E-01
-9.20E-01,-4.00E-02
-9.20E-01,-7.99E-02
-9.20E-01,2.00E-02
-9.20E-01,-6.00E-02
-9.20E-01,-6.00E-02
-9.20E-01,-1.40E-01
-9.20E-01,-1.20E-01
-9.20E-01,-2.80E-01
-9.20E-01,-3.00E-01
-9.20E-01,-1.80E-01
-9.20E-01,-1.40E-01
-9.20E-01,-1.20E-01
-9.20E-01,-7.99E-02
-9.20E-01,-1.00E-01
-9.20E-01,-1.20E-01
-9.20E-01,-2.80E-01
-9.20E-01,-2.60E-01
-9.20E-01,-2.40E-01
-9.20E-01,-2.20E-01
-9.20E-01,-1.60E-01
-9.20E-01,-2.00E-01
-9.20E-01,-1.00E-01
-9.20E-01,-4.00E-02
-9.20E-01,-1.00E-01
-9.20E-01,-2.20E-01
-9.20E-01,-2.60E-01
-9.20E-01,-3.00E-01
-9.20E-01,-3.60E-01
-9.20E-01,-1.80E-01
-9.20E-01,-1.80E-01
-9.20E-01,-6.00E-02
-9.20E-01,-1.00E-01
-9.20E-01,-1.00E-01
-9.20E-01,-1.20E-01
-9.20E-01,-2.20E-01
-9.20E-01,-2.20E-01
-9.20E-01,-1.80E-01
-9.20E-01,-2.20E-01
-9.20E-01,-1.80E-01
-9.20E-01,-1.80E-01
-9.20E-01,-1.40E-01
-9.20E-01,-7.99E-02
-9.20E-01,-6.00E-02
-9.20E-01,-1.20E-01
-9.20E-01,-1.80E-01
-9.20E-01,-2.60E-01
-9.20E-01,-2.60E-01
-9.20E-01,-2.40E-01
-9.20E-01,-2.20E-01
-9.20E-01,-1.00E-01
-9.20E-01,-1.40E-01
-9.20E-01,-2.00E-02
-9.20E-01,-2.00E-02
-9.20E-01,-7.99E-02
-9.20E-01,-1.40E-01
-9.20E-01,-1.40E-01
-9.20E-01,-2.60E-01
-9.20E-01,-2.60E-01
-9.20E-01,-2.00E-01
-9.20E-01,-6.00E-02
-9.20E-01,-1.80E-01
-9.20E-01,-4.00E-02
-9.20E-01,-2.00E-02
-9.20E-01,-1.40E-01
-9.20E-01,-2.40E-01
-9.20E-01,-2.20E-01
-9.20E-01,-2.60E-01
-9.20E-01,-3.00E-01
-9.20E-01,-2.00E-01
-9.20E-01,-1.00E-01
-9.20E-01,-6.00E-02
-9.20E-01,-7.99E-02
-9.20E-01,2.00E-02
-9.20E-01,-1.60E-01
-9.20E-01,-2.00E-01
-9.20E-01,-1.80E-01
-9.20E-01,-2.20E-01
-9.20E-01,-1.80E-01
-9.20E-01,-1.20E-01
-9.20E-01,2.00E-02
-9.20E-01,-4.00E-02
-9.20E-01,-1.00E-01
-9.20E-01,-6.00E-02
-9.20E-01,-2.00E-01
-9.20E-01,-2.60E-01
-9.20E-01,-2.60E-01
-9.20E-01,-3.00E-01
-9.20E-01,-3.20E-01
-9.20E-01,-2.00E-01
-9.20E-01,-1.00E-01
-9.20E-01,-1.40E-01
-9.20E-01,-1.60E-01
-9.20E-01,-1.40E-01
-9.20E-01,-3.00E-01
-9.20E-01,-2.80E-01
-9.20E-01,-2.40E-01
-9.20E-01,-3.00E-01
-9.20E-01,-2.60E-01
-9.20E-01,-1.20E-01
-9.20E-01,-6.00E-02
-9.20E-01,-6.00E-02
-9.20E-01,-6.00E-02
-9.20E-01,-4.00E-02
-9.20E-01,-2.20E-01
-9.20E-01,-2.80E-01
-9.20E-01,-2.20E-01
-9.20E-01,-2.80E-01
-9.20E-01,-2.60E-01
-9.20E-01,-1.00E-01
-9.20E-01,-1.20E-01
-9.20E-01,-1.00E-01
-9.20E-01,-1.20E-01
-9.20E-01,-7.99E-02
-9.20E-01,-2.60E-01
-9.20E-01,-2.40E-01
-9.20E-01,-2.00E-01
-9.20E-01,-3.40E-01
-9.20E-01,-2.40E-01
-9.20E-01,-1.00E-01
-9.20E-01,-7.99E-02
-9.20E-01,-1.60E-01
-9.20E-01,-1.20E-01
-9.20E-01,-2.00E-01
-9.20E-01,-2.20E-01
-9.20E-01,-3.00E-01
-9.20E-01,-2.60E-01
-9.20E-01,-3.00E-01
-9.20E-01,-2.00E-01
-9.20E-01,-1.80E-01
-9.20E-01,-1.40E-01
-9.20E-01,-2.00E-01
-9.20E-01,-1.00E-01
-9.20E-01,-2.40E-01
-9.20E-01,-2.60E-01
-9.20E-01,-3.40E-01
-9.20E-01,-2.80E-01
-9.20E-01,-2.20E-01
-9.20E-01,-1.20E-01
-9.20E-01,-6.00E-02
-9.20E-01,-1.00E-01
-9.20E-01,-1.00E-01
-9.20E-01,-1.60E-01
-9.20E-01,-1.20E-01
-9.20E-01,-2.40E-01
-9.20E-01,-2.60E-01
-9.20E-01,-6.00E-02
-9.20E-01,-1.60E-01
-9.20E-01,-1.20E-01
-9.20E-01,-2.00E-02
-9.20E-01,-1.00E-01
-9.20E-01,-1.40E-01
-9.20E-01,-1.00E-01
-9.20E-01,-2.80E-01
-9.20E-01,-3.40E-01
-9.20E-01,-2.80E-01
-9.20E-01,-1.80E-01
-9.20E-01,-2.60E-01
-9.20E-01,-6.00E-02
-9.20E-01,-4.00E-02
-9.20E-01,-1.80E-01
-9.20E-01,-2.00E-01
-9.20E-01,-1.40E-01
-9.20E-01,-1.00E-01
-9.20E-01,-2.60E-01
-9.20E-01,-3.40E-01
-9.20E-01,-1.20E-01
-9.20E-01,-1.40E-01
-9.20E-01,-2.00E-01
-9.20E-01,-6.00E-02
-9.20E-01,-4.00E-02
-9.20E-01,-1.20E-01
-9.20E-01,-1.60E-01
-9.20E-01,-1.40E-01
-9.20E-01,-2.40E-01
-9.20E-01,-3.00E-01
-9.20E-01,-1.40E-01
-9.20E-01,-1.40E-01
-9.20E-01,-1.80E-01
-9.20E-01,-1.20E-01
-9.20E-01,-6.00E-02
-9.20E-01,6.00E-02
-9.20E-01,-1.40E-01
-9.20E-01,-2.20E-01
-9.20E-01,-2.00E-01
-9.20E-01,-1.80E-01
-9.20E-01,-2.60E-01
-9.20E-01,-1.40E-01
-9.20E-01,-2.00E-02
-9.20E-01,-2.00E-02
-9.20E-01,-1.00E-01
-9.20E-01,-1.00E-01
-9.20E-01,-1.40E-01
-9.20E-01,-2.20E-01
-9.20E-01,-2.80E-01
-9.20E-01,-2.20E-01
-9.20E-01,-1.40E-01
-9.20E-01,-2.00E-01
-9.20E-01,-1.00E-01
-9.20E-01,-4.00E-02
-9.20E-01,-6.00E-02
-9.20E-01,-1.20E-01
-9.20E-01,-1.60E-01
-9.20E-01,-1.80E-01
-9.20E-01,-2.80E-01
-9.20E-01,-2.60E-01
-9.20E-01,-6.00E-02
-9.20E-01,-1.60E-01
-9.20E-01,-4.00E-02
-9.20E-01,0.00E+00
-9.20E-01,-1.60E-01
-9.20E-01,-1.00E-01
-9.20E-01,-1.40E-01
-9.20E-01,-2.20E-01
-9.20E-01,-1.40E-01
-9.20E-01,-1.40E-01
-9.20E-01,-4.00E-02
-9.20E-01,-4.00E-02
-9.20E-01,-2.00E-02
-9.20E-01,6.00E-02
-9.20E-01,-2.00E-02
-9.20E-01,-1.60E-01
-9.19E-01,-1.80E-01
-9.19E-01,-1.60E-01
-9.19E-01,-2.40E-01
-9.19E-01,-2.40E-01
-9.19E-01,-4.00E-02
-9.19E-01,-1.40E-01
-9.19E-01,-2.00E-02
-9.19E-01,-6.00E-02
-9.19E-01,-1.80E-01
-9.19E-01,-2.00E-01
-9.19E-01,-1.80E-01
-9.19E-01,-2.00E-01
-9.19E-01,-2.20E-01
-9.19E-01,-2.40E-01
-9.19E-01,-2.00E-02
-9.19E-01,-1.40E-01
-9.19E-01,-4.00E-02
-9.19E-01,2.00E-02
-9.19E-01,-6.00E-02
-9.19E-01,-1.00E-01
-9.19E-01,-1.20E-01
-9.19E-01,-2.00E-01
-9.19E-01,-2.20E-01
-9.19E-01,-1.20E-01
-9.19E-01,0.00E+00
-9.19E-01,-6.00E-02
-9.19E-01,2.00E-02
-9.19E-01,2.00E-02
-9.19E-01,-1.00E-01
-9.19E-01,-1.40E-01
-9.19E-01,-1.60E-01
-9.19E-01,-2.80E-01
-9.19E-01,-2.00E-01
-9.19E-01,-1.40E-01
-9.19E-01,-4.00E-02
-9.19E-01,-4.00E-02
-9.19E-01,-6.00E-02
-9.19E-01,7.99E-02
-9.19E-01,-1.60E-01
-9.19E-01,-1.40E-01
-9.19E-01,-1.80E-01
-9.19E-01,-1.40E-01
-9.19E-01,-2.00E-01
-9.19E-01,-1.00E-01
-9.19E-01,6.00E-02
-9.19E-01,-4.00E-02
-9.19E-01,-1.40E-01
-9.19E-01,-4.00E-02
-9.19E-01,-2.00E-01
-9.19E-01,-2.00E-01
-9.19E-01,-1.80E-01
-9.19E-01,-2.60E-01
-9.19E-01,-2.40E-01
-9.19E-01,-6.00E-02
-9.19E-01,-4.00E-02
-9.19E-01,-6.00E-02
-9.19E-01,-1.00E-01
-9.19E-01,-2.00E-02
-9.19E-01,-2.20E-01
-9.19E-01,-1.40E-01
-9.19E-01,-1.80E-01
-9.19E-01,-1.40E-01
-9.19E-01,-1.40E-01
-9.19E-01,-1.00E-01
-9.19E-01,-4.00E-02
-9.19E-01,0.00E+00
-9.19E-01,-4.00E-02
-9.19E-01,2.00E-02
-9.19E-01,-1.00E-01
-9.19E-01,-1.20E-01
-9.19E-01,-1.00E-01
-9.19E-01,-1.00E-01
-9.19E-01,-1.00E-01
-9.19E-01,-2.00E-02
-9.19E-01,-2.00E-02
-9.19E-01,-2.00E-02
-9.19E-01,-2.00E-02
-9.19E-01,0.00E+00
-9.19E-01,-1.00E-01
-9.19E-01,-1.80E-01
-9.19E-01,-1.00E-01
-9.19E-01,-1.60E-01
-9.19E-01,-1.00E-01
-9.19E-01,6.00E-02
-9.19E-01,7.99E-02
-9.19E-01,-2.00E-02
-9.19E-01,-6.00E-02
-9.19E-01,-2.00E-02
-9.19E-01,-1.80E-01
-9.19E-01,-2.20E-01
-9.19E-01,-1.20E-01
-9.19E-01,-1.00E-01
-9.19E-01,-4.00E-02
-9.19E-01,7.99E-02
-9.19E-01,6.00E-02
-9.19E-01,7.99E-02
-9.19E-01,-2.00E-02
-9.19E-01,-6.00E-02
-9.19E-01,-1.20E-01
-9.19E-01,-1.80E-01
-9.19E-01,-1.40E-01
-9.19E-01,-1.80E-01
-9.19E-01,-6.00E-02
-9.19E-01,-2.00E-02
-9.19E-01,7.99E-02
-9.19E-01,-6.00E-02
-9.19E-01,-1.00E-01
-9.19E-01,-6.00E-02
-9.19E-01,-2.00E-01
-9.19E-01,-2.00E-01
-9.19E-01,-7.99E-02
-9.19E-01,-6.00E-02
-9.19E-01,-7.99E-02
-9.19E-01,-1.00E-01
-9.19E-01,2.00E-02
-9.19E-01,-1.20E-01
-9.19E-01,-1.00E-01
-9.19E-01,-4.00E-02
-9.19E-01,-1.80E-01
-9.19E-01,-1.40E-01
-9.19E-01,-2.00E-01
-9.19E-01,-1.00E-01
-9.19E-01,-1.40E-01
-9.19E-01,-1.00E-01
-9.19E-01,6.00E-02
-9.19E-01,-7.99E-02
-9.19E-01,-1.20E-01
-9.19E-01,-6.00E-02
-9.19E-01,-2.00E-01
-9.19E-01,-2.80E-01
-9.19E-01,-1.80E-01
-9.19E-01,-1.20E-01
-9.19E-01,-1.00E-01
-9.19E-01,-4.00E-02
-9.19E-01,6.00E-02
-9.19E-01,-2.00E-02
-9.19E-01,-7.99E-02
-9.19E-01,-7.99E-02
-9.19E-01,-1.80E-01
-9.19E-01,-2.20E-01
-9.19E-01,-1.40E-01
-9.19E-01,-6.00E-02
-9.19E-01,-6.00E-02
-9.19E-01,-4.00E-02
-9.19E-01,-2.00E-02
